Secteur,trimestre,code_region,code_dep,nombre_defaut
"Agriculture, sylviculture et p&#234;che",022018,76,030,5
"Agriculture, sylviculture et p&#234;che",022018,76,032,5
"Agriculture, sylviculture et p&#234;che",022018,76,034,4
"Agriculture, sylviculture et p&#234;che",022018,76,065,1
"Agriculture, sylviculture et p&#234;che",022018,76,066,2
"Agriculture, sylviculture et p&#234;che",022018,76,081,3
"Agriculture, sylviculture et p&#234;che",022018,76,082,2
"Agriculture, sylviculture et p&#234;che",022018,84,001,1
"Agriculture, sylviculture et p&#234;che",022018,84,003,2
"Agriculture, sylviculture et p&#234;che",022018,84,026,2
"Agriculture, sylviculture et p&#234;che",022018,84,038,3
"Agriculture, sylviculture et p&#234;che",022018,84,043,1
"Agriculture, sylviculture et p&#234;che",022018,84,069,6
"Agriculture, sylviculture et p&#234;che",022018,84,073,3
"Agriculture, sylviculture et p&#234;che",022018,93,013,6
"Agriculture, sylviculture et p&#234;che",022018,93,083,3
"Agriculture, sylviculture et p&#234;che",022018,93,084,2
"Agriculture, sylviculture et p&#234;che",022019,01,971,1
"Agriculture, sylviculture et p&#234;che",022019,02,972,3
"Agriculture, sylviculture et p&#234;che",022019,04,974,3
"Agriculture, sylviculture et p&#234;che",022019,11,077,3
"Agriculture, sylviculture et p&#234;che",022019,11,078,1
"Agriculture, sylviculture et p&#234;che",022019,11,093,2
"Agriculture, sylviculture et p&#234;che",022019,24,018,1
"Agriculture, sylviculture et p&#234;che",022019,24,037,2
"Agriculture, sylviculture et p&#234;che",022019,24,041,1
"Agriculture, sylviculture et p&#234;che",022019,24,045,3
"Agriculture, sylviculture et p&#234;che",022019,27,021,3
"Agriculture, sylviculture et p&#234;che",022019,27,039,2
"Agriculture, sylviculture et p&#234;che",022019,27,058,1
"Agriculture, sylviculture et p&#234;che",022019,27,070,2
"Agriculture, sylviculture et p&#234;che",022019,27,071,3
"Agriculture, sylviculture et p&#234;che",022019,27,089,5
"Agriculture, sylviculture et p&#234;che",022019,28,014,2
"Agriculture, sylviculture et p&#234;che",022019,28,027,3
"Agriculture, sylviculture et p&#234;che",022019,32,002,4
"Agriculture, sylviculture et p&#234;che",022019,32,059,1
"Agriculture, sylviculture et p&#234;che",022019,32,060,3
"Agriculture, sylviculture et p&#234;che",022019,32,062,4
"Agriculture, sylviculture et p&#234;che",022019,44,010,1
"Agriculture, sylviculture et p&#234;che",022019,44,051,4
"Agriculture, sylviculture et p&#234;che",022019,44,052,2
"Agriculture, sylviculture et p&#234;che",022019,44,054,1
"Agriculture, sylviculture et p&#234;che",022019,44,055,1
"Agriculture, sylviculture et p&#234;che",022019,44,068,1
"Agriculture, sylviculture et p&#234;che",022019,44,088,3
"Agriculture, sylviculture et p&#234;che",022019,52,044,11
"Agriculture, sylviculture et p&#234;che",022019,52,049,5
"Agriculture, sylviculture et p&#234;che",022019,52,053,3
"Agriculture, sylviculture et p&#234;che",022019,52,072,3
"Agriculture, sylviculture et p&#234;che",022019,52,085,8
"Agriculture, sylviculture et p&#234;che",022019,53,022,4
"Agriculture, sylviculture et p&#234;che",022019,53,029,7
"Agriculture, sylviculture et p&#234;che",022019,53,035,2
"Agriculture, sylviculture et p&#234;che",022019,53,056,4
"Agriculture, sylviculture et p&#234;che",022019,75,017,10
"Agriculture, sylviculture et p&#234;che",022019,75,019,3
"Agriculture, sylviculture et p&#234;che",022019,75,023,2
"Agriculture, sylviculture et p&#234;che",022019,75,024,2
"Agriculture, sylviculture et p&#234;che",022019,75,033,8
"Agriculture, sylviculture et p&#234;che",022019,75,040,6
"Agriculture, sylviculture et p&#234;che",022019,75,047,5
"Agriculture, sylviculture et p&#234;che",022019,75,064,6
"Agriculture, sylviculture et p&#234;che",022019,75,079,2
"Agriculture, sylviculture et p&#234;che",022019,75,087,6
"Agriculture, sylviculture et p&#234;che",022019,76,011,4
"Agriculture, sylviculture et p&#234;che",022019,76,012,2
"Agriculture, sylviculture et p&#234;che",022019,76,030,6
"Agriculture, sylviculture et p&#234;che",022019,76,032,1
"Agriculture, sylviculture et p&#234;che",022019,76,034,4
"Agriculture, sylviculture et p&#234;che",022019,76,046,1
"Agriculture, sylviculture et p&#234;che",022019,76,065,2
"Agriculture, sylviculture et p&#234;che",022019,76,066,1
"Agriculture, sylviculture et p&#234;che",022019,76,082,2
"Agriculture, sylviculture et p&#234;che",022019,84,001,4
"Agriculture, sylviculture et p&#234;che",022019,84,003,2
"Agriculture, sylviculture et p&#234;che",022019,84,026,1
"Agriculture, sylviculture et p&#234;che",022019,84,038,2
"Agriculture, sylviculture et p&#234;che",022019,84,043,2
"Agriculture, sylviculture et p&#234;che",022019,84,063,1
"Agriculture, sylviculture et p&#234;che",022019,84,073,1
"Agriculture, sylviculture et p&#234;che",022019,84,074,1
"Agriculture, sylviculture et p&#234;che",022019,93,006,1
"Agriculture, sylviculture et p&#234;che",022019,93,013,3
"Agriculture, sylviculture et p&#234;che",022019,93,083,2
"Agriculture, sylviculture et p&#234;che",022019,93,084,2
"Agriculture, sylviculture et p&#234;che",022019,94,2B,2
"Agriculture, sylviculture et p&#234;che",022020,02,972,1
"Agriculture, sylviculture et p&#234;che",022020,03,973,2
"Agriculture, sylviculture et p&#234;che",022020,04,974,1
"Agriculture, sylviculture et p&#234;che",022020,06,976,1
"Agriculture, sylviculture et p&#234;che",022020,11,077,1
"Agriculture, sylviculture et p&#234;che",022020,24,028,1
"Agriculture, sylviculture et p&#234;che",022020,24,036,1
"Agriculture, sylviculture et p&#234;che",022020,24,041,3
"Agriculture, sylviculture et p&#234;che",022020,27,025,1
"Agriculture, sylviculture et p&#234;che",022020,27,039,4
"Agriculture, sylviculture et p&#234;che",022020,27,071,3
"Agriculture, sylviculture et p&#234;che",022020,28,014,2
"Agriculture, sylviculture et p&#234;che",022020,28,050,1
"Agriculture, sylviculture et p&#234;che",022020,28,076,1
"Agriculture, sylviculture et p&#234;che",022020,32,002,3
"Agriculture, sylviculture et p&#234;che",022020,32,059,4
"Agriculture, sylviculture et p&#234;che",022020,32,062,1
"Agriculture, sylviculture et p&#234;che",022020,44,051,6
"Agriculture, sylviculture et p&#234;che",022020,44,052,1
"Agriculture, sylviculture et p&#234;che",022020,44,054,1
"Agriculture, sylviculture et p&#234;che",022020,44,057,1
"Agriculture, sylviculture et p&#234;che",022020,52,044,1
"Agriculture, sylviculture et p&#234;che",022020,52,049,3
"Agriculture, sylviculture et p&#234;che",022020,52,072,1
"Agriculture, sylviculture et p&#234;che",022020,52,085,2
"Agriculture, sylviculture et p&#234;che",022020,53,022,2
"Agriculture, sylviculture et p&#234;che",022020,53,029,3
"Agriculture, sylviculture et p&#234;che",022020,53,035,2
"Agriculture, sylviculture et p&#234;che",022020,75,017,2
"Agriculture, sylviculture et p&#234;che",022020,75,019,6
"Agriculture, sylviculture et p&#234;che",022020,75,024,2
"Agriculture, sylviculture et p&#234;che",022020,75,033,1
"Agriculture, sylviculture et p&#234;che",022020,75,040,1
"Agriculture, sylviculture et p&#234;che",022020,75,047,4
"Agriculture, sylviculture et p&#234;che",022020,75,079,2
"Agriculture, sylviculture et p&#234;che",022020,75,087,3
"Agriculture, sylviculture et p&#234;che",022020,76,011,5
"Agriculture, sylviculture et p&#234;che",022020,76,030,1
"Agriculture, sylviculture et p&#234;che",022020,76,032,1
"Agriculture, sylviculture et p&#234;che",022020,76,034,1
"Agriculture, sylviculture et p&#234;che",022020,76,065,3
"Agriculture, sylviculture et p&#234;che",022020,84,001,1
"Agriculture, sylviculture et p&#234;che",022020,84,015,1
"Agriculture, sylviculture et p&#234;che",022020,84,038,1
"Agriculture, sylviculture et p&#234;che",022020,84,042,2
"Agriculture, sylviculture et p&#234;che",022020,84,043,1
"Agriculture, sylviculture et p&#234;che",022020,93,013,3
"Agriculture, sylviculture et p&#234;che",022020,93,083,2
"Agriculture, sylviculture et p&#234;che",022020,93,084,1
"Agriculture, sylviculture et p&#234;che",022020,94,2B,1
"Agriculture, sylviculture et p&#234;che",022021,04,974,3
"Agriculture, sylviculture et p&#234;che",022021,11,078,1
"Agriculture, sylviculture et p&#234;che",022021,11,095,2
"Agriculture, sylviculture et p&#234;che",022021,24,018,1
"Agriculture, sylviculture et p&#234;che",022021,24,028,1
"Agriculture, sylviculture et p&#234;che",022021,24,036,3
"Agriculture, sylviculture et p&#234;che",022021,24,037,1
"Agriculture, sylviculture et p&#234;che",022021,24,045,2
"Agriculture, sylviculture et p&#234;che",022021,27,039,1
"Agriculture, sylviculture et p&#234;che",022021,27,058,4
"Agriculture, sylviculture et p&#234;che",022021,27,070,1
"Agriculture, sylviculture et p&#234;che",022021,27,071,3
"Agriculture, sylviculture et p&#234;che",022021,27,089,2
"Agriculture, sylviculture et p&#234;che",022021,28,014,2
"Agriculture, sylviculture et p&#234;che",022021,28,027,4
"Agriculture, sylviculture et p&#234;che",022021,28,050,3
"Agriculture, sylviculture et p&#234;che",022021,28,061,3
"Agriculture, sylviculture et p&#234;che",022021,28,076,2
"Agriculture, sylviculture et p&#234;che",022021,32,059,2
"Agriculture, sylviculture et p&#234;che",022021,44,008,2
"Agriculture, sylviculture et p&#234;che",022021,44,010,1
"Agriculture, sylviculture et p&#234;che",022021,44,051,3
"Agriculture, sylviculture et p&#234;che",022021,44,052,1
"Agriculture, sylviculture et p&#234;che",022021,44,054,2
"Agriculture, sylviculture et p&#234;che",022021,44,067,3
"Agriculture, sylviculture et p&#234;che",022021,44,068,1
"Agriculture, sylviculture et p&#234;che",022021,44,088,1
"Agriculture, sylviculture et p&#234;che",022021,52,044,2
"Agriculture, sylviculture et p&#234;che",022021,52,049,3
"Agriculture, sylviculture et p&#234;che",022021,52,053,2
"Agriculture, sylviculture et p&#234;che",022021,52,072,1
"Agriculture, sylviculture et p&#234;che",022021,52,085,3
"Agriculture, sylviculture et p&#234;che",022021,53,022,4
"Agriculture, sylviculture et p&#234;che",022021,53,029,7
"Agriculture, sylviculture et p&#234;che",022021,53,035,4
"Agriculture, sylviculture et p&#234;che",022021,53,056,4
"Agriculture, sylviculture et p&#234;che",022021,75,016,1
"Agriculture, sylviculture et p&#234;che",022021,75,017,6
"Agriculture, sylviculture et p&#234;che",022021,75,019,2
"Agriculture, sylviculture et p&#234;che",022021,75,023,3
"Agriculture, sylviculture et p&#234;che",022021,75,024,4
"Agriculture, sylviculture et p&#234;che",022021,75,033,4
"Agriculture, sylviculture et p&#234;che",022021,75,040,6
"Agriculture, sylviculture et p&#234;che",022021,75,047,2
"Agriculture, sylviculture et p&#234;che",022021,75,064,2
"Agriculture, sylviculture et p&#234;che",022021,75,079,1
"Agriculture, sylviculture et p&#234;che",022021,75,086,4
"Agriculture, sylviculture et p&#234;che",022021,75,087,9
"Agriculture, sylviculture et p&#234;che",022021,76,009,1
"Agriculture, sylviculture et p&#234;che",022021,76,011,1
"Agriculture, sylviculture et p&#234;che",022021,76,030,3
"Agriculture, sylviculture et p&#234;che",022021,76,031,1
"Agriculture, sylviculture et p&#234;che",022021,76,032,4
"Agriculture, sylviculture et p&#234;che",022021,76,034,7
"Agriculture, sylviculture et p&#234;che",022021,76,048,2
"Agriculture, sylviculture et p&#234;che",022021,76,065,7
"Agriculture, sylviculture et p&#234;che",022021,76,066,1
"Agriculture, sylviculture et p&#234;che",022021,76,082,3
"Agriculture, sylviculture et p&#234;che",022021,84,001,4
"Agriculture, sylviculture et p&#234;che",022021,84,007,2
"Agriculture, sylviculture et p&#234;che",022021,84,015,1
"Agriculture, sylviculture et p&#234;che",022021,84,038,1
"Agriculture, sylviculture et p&#234;che",022021,84,042,3
"Agriculture, sylviculture et p&#234;che",022021,84,043,2
"Agriculture, sylviculture et p&#234;che",022021,84,069,2
"Agriculture, sylviculture et p&#234;che",022021,84,073,1
"Agriculture, sylviculture et p&#234;che",022021,93,004,1
"Agriculture, sylviculture et p&#234;che",022021,93,005,1
"Agriculture, sylviculture et p&#234;che",022021,93,006,4
"Agriculture, sylviculture et p&#234;che",022021,93,013,2
"Agriculture, sylviculture et p&#234;che",022021,93,083,2
"Agriculture, sylviculture et p&#234;che",022021,93,084,1
"Agriculture, sylviculture et p&#234;che",022021,94,2A,1
"Agriculture, sylviculture et p&#234;che",022021,NA,975,1
"Agriculture, sylviculture et p&#234;che",022022,02,972,1
"Agriculture, sylviculture et p&#234;che",022022,03,973,1
"Agriculture, sylviculture et p&#234;che",022022,04,974,1
"Agriculture, sylviculture et p&#234;che",022022,11,075,1
"Agriculture, sylviculture et p&#234;che",022022,11,077,4
"Agriculture, sylviculture et p&#234;che",022022,11,078,2
"Agriculture, sylviculture et p&#234;che",022022,11,093,1
"Agriculture, sylviculture et p&#234;che",022022,24,028,1
"Agriculture, sylviculture et p&#234;che",022022,24,036,1
"Agriculture, sylviculture et p&#234;che",022022,24,037,3
"Agriculture, sylviculture et p&#234;che",022022,24,041,3
"Agriculture, sylviculture et p&#234;che",022022,24,045,2
"Agriculture, sylviculture et p&#234;che",022022,27,025,1
"Agriculture, sylviculture et p&#234;che",022022,27,058,3
"Agriculture, sylviculture et p&#234;che",022022,27,070,2
"Agriculture, sylviculture et p&#234;che",022022,27,071,5
"Agriculture, sylviculture et p&#234;che",022022,27,089,5
"Agriculture, sylviculture et p&#234;che",022022,28,027,2
"Agriculture, sylviculture et p&#234;che",022022,28,061,5
"Agriculture, sylviculture et p&#234;che",022022,28,076,1
"Agriculture, sylviculture et p&#234;che",022022,32,002,8
"Agriculture, sylviculture et p&#234;che",022022,32,060,1
"Agriculture, sylviculture et p&#234;che",022022,32,062,4
"Agriculture, sylviculture et p&#234;che",022022,32,080,3
"Agriculture, sylviculture et p&#234;che",022022,44,010,1
"Agriculture, sylviculture et p&#234;che",022022,44,051,3
"Agriculture, sylviculture et p&#234;che",022022,44,054,1
"Agriculture, sylviculture et p&#234;che",022022,44,067,2
"Agriculture, sylviculture et p&#234;che",022022,44,068,5
"Agriculture, sylviculture et p&#234;che",022022,44,088,4
"Agriculture, sylviculture et p&#234;che",022022,52,049,2
"Agriculture, sylviculture et p&#234;che",022022,52,053,2
"Agriculture, sylviculture et p&#234;che",022022,52,085,4
"Agriculture, sylviculture et p&#234;che",022022,53,022,7
"Agriculture, sylviculture et p&#234;che",022022,53,029,4
"Agriculture, sylviculture et p&#234;che",022022,53,035,4
"Agriculture, sylviculture et p&#234;che",022022,53,056,4
"Agriculture, sylviculture et p&#234;che",022022,75,017,4
"Agriculture, sylviculture et p&#234;che",022022,75,019,6
"Agriculture, sylviculture et p&#234;che",022022,75,023,1
"Agriculture, sylviculture et p&#234;che",022022,75,024,1
"Agriculture, sylviculture et p&#234;che",022022,75,033,11
"Agriculture, sylviculture et p&#234;che",022022,75,040,5
"Agriculture, sylviculture et p&#234;che",022022,75,047,2
"Agriculture, sylviculture et p&#234;che",022022,75,064,4
"Agriculture, sylviculture et p&#234;che",022022,75,079,3
"Agriculture, sylviculture et p&#234;che",022022,75,086,5
"Agriculture, sylviculture et p&#234;che",022022,75,087,4
"Agriculture, sylviculture et p&#234;che",022022,76,011,2
"Agriculture, sylviculture et p&#234;che",022022,76,012,1
"Agriculture, sylviculture et p&#234;che",022022,76,030,4
"Agriculture, sylviculture et p&#234;che",022022,76,031,3
"Agriculture, sylviculture et p&#234;che",022022,76,034,3
"Agriculture, sylviculture et p&#234;che",022022,76,065,2
"Agriculture, sylviculture et p&#234;che",022022,76,082,2
"Agriculture, sylviculture et p&#234;che",022022,84,001,3
"Agriculture, sylviculture et p&#234;che",022022,84,003,1
"Agriculture, sylviculture et p&#234;che",022022,84,007,1
"Agriculture, sylviculture et p&#234;che",022022,84,015,4
"Agriculture, sylviculture et p&#234;che",022022,84,026,2
"Agriculture, sylviculture et p&#234;che",022022,84,042,1
"Agriculture, sylviculture et p&#234;che",022022,84,043,2
"Agriculture, sylviculture et p&#234;che",022022,84,069,2
"Agriculture, sylviculture et p&#234;che",022022,84,073,2
"Agriculture, sylviculture et p&#234;che",022022,84,074,3
"Agriculture, sylviculture et p&#234;che",022022,93,005,2
"Agriculture, sylviculture et p&#234;che",022022,93,006,1
"Agriculture, sylviculture et p&#234;che",022022,93,013,5
"Agriculture, sylviculture et p&#234;che",022022,93,083,6
"Agriculture, sylviculture et p&#234;che",022022,93,084,1
"Agriculture, sylviculture et p&#234;che",022023,11,077,2
